name,launch date,source,tdp (W),cores,threads
Xeon D-2191  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2191,86.0,18,36.0
Xeon E-2104G  - Intel,2018-07-12,https://en.wikichip.org/wiki/intel/xeon_e/e-2104g,65.0,4,4.0
Xeon E-2124  - Intel,2018-07-12,https://en.wikichip.org/wiki/intel/xeon_e/e-2124,71.0,4,4.0
Xeon E-2124G  - Intel,2018-07-12,https://en.wikichip.org/wiki/intel/xeon_e/e-2124g,71.0,4,4.0
Xeon E-2126G  - Intel,2018-07-12,https://en.wikichip.org/wiki/intel/xeon_e/e-2126g,80.0,6,6.0
Xeon E-2134  - Intel,2018-07-12,https://en.wikichip.org/wiki/intel/xeon_e/e-2134,71.0,4,8.0
Xeon E-2136  - Intel,2018-07-12,https://en.wikichip.org/wiki/intel/xeon_e/e-2136,80.0,6,12.0
Xeon E-2144G  - Intel,2018-07-12,https://en.wikichip.org/wiki/intel/xeon_e/e-2144g,71.0,4,8.0
Xeon E-2146G  - Intel,2018-07-12,https://en.wikichip.org/wiki/intel/xeon_e/e-2146g,80.0,6,12.0
Xeon E-2174G  - Intel,2018-07-12,https://en.wikichip.org/wiki/intel/xeon_e/e-2174g,71.0,4,8.0
Xeon E-2176G  - Intel,2018-07-12,https://en.wikichip.org/wiki/intel/xeon_e/e-2176g,80.0,6,12.0
Xeon E-2176M  - Intel,2018-04-02,https://en.wikichip.org/wiki/intel/xeon_e/e-2176m,45.0,6,12.0
Xeon E-2186G  - Intel,2018-07-12,https://en.wikichip.org/wiki/intel/xeon_e/e-2186g,95.0,6,12.0
Xeon E-2186M  - Intel,2018-04-02,https://en.wikichip.org/wiki/intel/xeon_e/e-2186m,45.0,6,12.0
Xeon E-2224  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2224,71.0,4,4.0
Xeon E-2224G  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2224g,71.0,4,4.0
Xeon E-2226G  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2226g,80.0,6,6.0
Xeon E-2234  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2234,71.0,4,8.0
Xeon E-2236  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2236,80.0,6,12.0
Xeon E-2244G  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2244g,71.0,4,8.0
Xeon E-2246G  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2246g,80.0,6,12.0
Xeon E-2274G  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2274g,83.0,4,8.0
Xeon E-2276G  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2276g,80.0,6,12.0
Xeon E-2276M  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2276m,45.0,6,12.0
Xeon E-2278G  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2278g,80.0,8,16.0
Xeon E-2286G  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2286g,95.0,6,12.0
Xeon E-2286M  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2286m,45.0,8,16.0
Xeon E-2288G  - Intel,2019-05-27,https://en.wikichip.org/wiki/intel/xeon_e/e-2288g,95.0,8,16.0
Xeon E3-1205 v6  - Intel,2017-03-28,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1205_v6,65.0,4,8.0
Xeon E3-1220 v5  - Intel,2015-10-19,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1220_v5,80.0,4,4.0
Xeon E3-1220 v6  - Intel,2017-03-28,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1220_v6,72.0,4,4.0
Xeon E3-1225 v5  - Intel,2015-10-19,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1225_v5,80.0,4,4.0
Xeon E3-1225 v6  - Intel,2017-03-28,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1225_v6,73.0,4,4.0
Xeon E3-1230 v5  - Intel,2015-10-19,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1230_v5,80.0,4,8.0
Xeon E3-1230 v6  - Intel,2017-03-28,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1230_v6,72.0,4,8.0
Xeon E3-1235L v5  - Intel,2015-10-19,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1235l_v5,25.0,4,4.0
Xeon E3-1240 v5  - Intel,2015-10-19,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1240_v5,80.0,4,8.0
Xeon E3-1240 v6  - Intel,2017-03-28,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1240_v6,72.0,4,8.0
Xeon E3-1240L v5  - Intel,2015-10-19,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1240l_v5,25.0,4,8.0
Xeon E3-1245 v5  - Intel,2015-10-19,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1245_v5,80.0,4,8.0
Xeon E3-1245 v6  - Intel,2017-03-28,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1245_v6,73.0,4,8.0
Xeon E3-1260L v5  - Intel,2015-10-19,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1260l_v5,45.0,4,8.0
Xeon E3-1268L v5  - Intel,2015-10-19,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1268l_v5,35.0,4,8.0
Xeon E3-1270 v5  - Intel,2015-10-19,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1270_v5,80.0,4,8.0
Xeon E3-1270 v6  - Intel,2017-03-28,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1270_v6,72.0,4,8.0
Xeon E3-1275 v5  - Intel,2015-10-19,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1275_v5,80.0,4,8.0
Xeon E3-1275 v6  - Intel,2017-03-28,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1275_v6,73.0,4,8.0
Xeon E3-1280 v5  - Intel,2015-10-19,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1280_v5,80.0,4,8.0
Xeon E3-1280 v6  - Intel,2017-03-28,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1280_v6,72.0,4,8.0
Xeon E3-1284L v3  - Intel,2014-10-01,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1284l_v3,47.0,4,8.0
Xeon E3-1285 v6  - Intel,2017-08-01,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1285_v6,79.0,4,8.0
Xeon E3-1501L v6  - Intel,2017-06-12,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1501l_v6,25.0,4,8.0
Xeon E3-1501M v6  - Intel,2017-06-12,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1501m_v6,45.0,4,4.0
Xeon E3-1505L v5  - Intel,2015-10-12,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1505l_v5,25.0,4,8.0
Xeon E3-1505L v6  - Intel,2017-01-03,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1505l_v6,25.0,4,8.0
Xeon E3-1505M v5  - Intel,2015-10-12,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1505m_v5,45.0,4,8.0
Xeon E3-1505M v6  - Intel,2017-01-03,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1505m_v6,45.0,4,8.0
Xeon E3-1515M v5  - Intel,2016-01-02,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1515m_v5,45.0,4,8.0
Xeon E3-1535M V5  - Intel,2015-10-12,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1535m_v5,45.0,4,8.0
Xeon E3-1535M v6  - Intel,2017-01-03,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1535m_v6,45.0,4,8.0
Xeon E3-1545M v5  - Intel,2016-01-02,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1545m_v5,45.0,4,8.0
Xeon E3-1558L v5  - Intel,2016-05-31,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1558l_v5,45.0,4,8.0
Xeon E3-1565L v5  - Intel,2016-05-31,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1565l_v5,35.0,4,8.0
Xeon E3-1575M v5  - Intel,2016-01-02,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1575m_v5,45.0,4,8.0
Xeon E3-1578L v5  - Intel,2016-05-31,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1578l_v5,45.0,4,8.0
Xeon E3-1585 v5  - Intel,2016-05-31,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1585_v5,65.0,4,8.0
Xeon E3-1585L v5  - Intel,2016-05-31,https://en.wikichip.org/wiki/intel/xeon_e3/e3-1585l_v5,45.0,4,8.0
Xeon E5-1603 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-1603_v4,140.0,4,4.0
Xeon E5-1607 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-1607_v4,140.0,4,4.0
Xeon E5-1620 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-1620_v4,140.0,4,8.0
Xeon E5-1630 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-1630_v4,140.0,4,8.0
Xeon E5-1650 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-1650_v4,140.0,6,12.0
Xeon E5-1660 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-1660_v4,140.0,8,16.0
Xeon E5-1680 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-1680_v4,140.0,8,16.0
Xeon E5-2603 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2603_v4,85.0,6,6.0
Xeon E5-2608L v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2608l_v4,50.0,8,16.0
Xeon E5-2609 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2609_v4,85.0,8,8.0
Xeon E5-2618L v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2618l_v4,75.0,10,20.0
Xeon E5-2620 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2620_v4,85.0,8,16.0
Xeon E5-2623 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2623_v4,85.0,4,8.0
Xeon E5-2628L v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2628l_v4,75.0,12,24.0
Xeon E5-2630 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2630_v4,85.0,10,20.0
Xeon E5-2630L v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2630l_v4,55.0,10,20.0
Xeon E5-2637 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2637_v4,135.0,4,8.0
Xeon E5-2640 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2640_v4,90.0,10,20.0
Xeon E5-2643 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2643_v4,135.0,6,12.0
Xeon E5-2648L v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2648l_v4,75.0,14,28.0
Xeon E5-2650 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2650_v4,105.0,12,24.0
Xeon E5-2650L v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2650l_v4,65.0,14,28.0
Xeon E5-2658 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2658_v4,105.0,14,28.0
Xeon E5-2660 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2660_v4,105.0,14,28.0
Xeon E5-2667 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2667_v4,135.0,8,16.0
Xeon E5-2670 v3  - Intel,2014-09-08,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2670_v3,120.0,12,24.0
Xeon E5-2670 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2670_v4,120.0,14,28.0
Xeon E5-2673 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2673_v4,135.0,20,40.0
Xeon E5-2679 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2679_v4,200.0,20,40.0
Xeon E5-2680 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2680_v4,120.0,14,28.0
Xeon E5-2682 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2682_v4,120.0,16,32.0
Xeon E5-2683 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2683_v4,120.0,16,32.0
Xeon E5-2686 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2686_v4,145.0,18,36.0
Xeon E5-2687W v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2687w_v4,160.0,12,24.0
Xeon E5-2689 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2689_v4,165.0,10,20.0
Xeon E5-2689A v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2689a_v4,145.0,8,16.0
Xeon E5-2690 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2690_v4,135.0,14,28.0
Xeon E5-2695 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2695_v4,120.0,18,36.0
Xeon E5-2696 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2696_v4,150.0,22,44.0
Xeon E5-2697 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2697_v4,145.0,18,36.0
Xeon E5-2697A v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2697a_v4,145.0,16,32.0
Xeon E5-2698 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2698_v4,135.0,20,40.0
Xeon E5-2699 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2699_v4,145.0,22,44.0
Xeon E5-2699A v4  - Intel,2016-10-25,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2699a_v4,145.0,22,44.0
Xeon E5-2699R v4  - Intel,2016-10-25,https://en.wikichip.org/wiki/intel/xeon_e5/e5-2699r_v4,145.0,22,44.0
Xeon E5-4610 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-4610_v4,105.0,10,20.0
Xeon E5-4620 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-4620_v4,105.0,10,20.0
Xeon E5-4627 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-4627_v4,135.0,10,10.0
Xeon E5-4628L v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-4628l_v4,75.0,14,28.0
Xeon E5-4640 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-4640_v4,105.0,12,24.0
Xeon E5-4650 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-4650_v4,105.0,14,28.0
Xeon E5-4655 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-4655_v4,135.0,8,16.0
Xeon E5-4660 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-4660_v4,120.0,16,32.0
Xeon E5-4667 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-4667_v4,135.0,18,36.0
Xeon E5-4669 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e5/e5-4669_v4,135.0,22,44.0
Xeon E7-2803  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-2803,105.0,6,12.0
Xeon E7-2820  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-2820,105.0,8,16.0
Xeon E7-2830  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-2830,105.0,8,16.0
Xeon E7-2850  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-2850,130.0,10,20.0
Xeon E7-2860  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-2860,130.0,10,20.0
Xeon E7-2870  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-2870,130.0,10,20.0
Xeon E7-4807  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-4807,95.0,6,12.0
Xeon E7-4820  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-4820,105.0,8,16.0
Xeon E7-4830  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-4830,105.0,8,16.0
Xeon E7-4850  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-4850,130.0,10,20.0
Xeon E7-4860  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-4860,130.0,10,20.0
Xeon E7-4870  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-4870,130.0,10,20.0
Xeon E7-8830  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8830,105.0,8,16.0
Xeon E7-8837  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8837,130.0,8,8.0
Xeon E7-8850  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8850,130.0,10,20.0
Xeon E7-8860  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8860,130.0,10,20.0
Xeon E7-8867L  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8867l,105.0,10,20.0
Xeon E7-8870  - Intel,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8870,130.0,10,20.0
Xeon E7-8890 v4  - Intel,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8890_v4,165.0,24,48.0
Xeon E7-8894 v4  - Intel,2017-01-01,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8894_v4,165.0,24,48.0
Xeon Gold 5115  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5115,85.0,10,20.0
Xeon Gold 5117  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5117,105.0,14,28.0
Xeon Gold 5117F  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5117f,113.0,14,28.0
Xeon Gold 5118  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5118,105.0,12,24.0
Xeon Gold 5119T  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5119t,85.0,14,28.0
Xeon Gold 5120  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5120,105.0,14,28.0
Xeon Gold 6126  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6126,125.0,12,24.0
Xeon Gold 5120T  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5120t,105.0,14,28.0
Xeon Gold 5122  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5122,105.0,4,8.0
Xeon Gold 5215  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5215,85.0,10,20.0
Xeon Gold 5215L  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5215l,85.0,10,20.0
Xeon Gold 5215M  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5215m,85.0,10,20.0
Xeon Gold 5217  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5217,115.0,8,16.0
Xeon Gold 5218  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5218,125.0,16,32.0
Xeon Gold 5218B  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5218b,125.0,16,32.0
Xeon Gold 5218N  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5218n,105.0,16,32.0
Xeon Gold 5218R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/5218r,125.0,20,40.0
Xeon Gold 5218T  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5218t,105.0,16,32.0
Xeon Gold 5220  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5220,125.0,18,36.0
Xeon Gold 5220R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/5220r,150.0,24,48.0
Xeon Gold 5220S  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5220s,125.0,18,36.0
Xeon Gold 5220T  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5220t,105.0,18,36.0
Xeon Gold 5222  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5222,105.0,4,8.0
Xeon Gold 6126F  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6126f,135.0,12,24.0
Xeon Gold 6126T  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6126t,125.0,12,24.0
Xeon Gold 6128  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6128,115.0,6,12.0
Xeon Gold 6130  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6130,125.0,16,32.0
Xeon Gold 6130F  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6130f,135.0,16,32.0
Xeon Gold 6130T  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6130t,125.0,16,32.0
Xeon Gold 6132  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6132,140.0,14,28.0
Xeon Gold 6134  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6134,130.0,8,16.0
Xeon Gold 6134M  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6134m,130.0,8,16.0
Xeon Gold 6136  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6136,150.0,12,24.0
Xeon Gold 6138  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6138,125.0,20,40.0
Xeon Gold 6138F  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6138f,135.0,20,40.0
Xeon Gold 6138P  - Intel,2018-05-16,https://en.wikichip.org/wiki/intel/xeon_gold/6138p,195.0,20,40.0
Xeon Gold 6138T  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6138t,125.0,20,40.0
Xeon Gold 6140  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6140,140.0,18,36.0
Xeon Gold 6140M  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6140m,140.0,18,36.0
Xeon Gold 6142  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6142,150.0,16,32.0
Xeon Gold 6142F  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6142f,160.0,16,32.0
Xeon Gold 6142M  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6142m,150.0,16,32.0
Xeon Gold 6144  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6144,150.0,8,16.0
Xeon Gold 6146  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6146,165.0,12,24.0
Xeon Gold 6148  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6148,150.0,20,40.0
Xeon Gold 6148F  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6148f,160.0,20,40.0
Xeon Gold 6150  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6150,165.0,18,36.0
Xeon Gold 6152  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6152,140.0,22,44.0
Xeon Gold 6154  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6154,200.0,18,36.0
Xeon Gold 6161  - Intel,,https://en.wikichip.org/wiki/intel/xeon_gold/6161,165.0,22,44.0
Xeon Gold 6209U  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6209u,125.0,20,40.0
Xeon Gold 6210U  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6210u,150.0,20,40.0
Xeon Gold 6212U  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6212u,165.0,24,48.0
Xeon Gold 6222V  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6222v,115.0,20,40.0
Xeon Gold 6226  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6226,125.0,12,24.0
Xeon Gold 6226R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6226r,150.0,16,32.0
Xeon Gold 6230  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6230,125.0,20,40.0
Xeon Gold 6230N  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6230n,125.0,20,40.0
Xeon Gold 6230R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6230r,150.0,26,52.0
Xeon Gold 6230T  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6230t,125.0,20,40.0
Xeon Gold 6234  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6234,130.0,8,16.0
Xeon Gold 6238  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6238,140.0,22,44.0
Xeon Gold 6238L  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6238l,140.0,22,44.0
Xeon Gold 6238M  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6238m,140.0,22,44.0
Xeon Gold 6238R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6238r,165.0,28,56.0
Xeon Gold 6238T  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6238t,125.0,22,44.0
Xeon Gold 6240  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6240,150.0,18,36.0
Xeon Gold 6240L  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6240l,150.0,18,36.0
Xeon Gold 6240M  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6240m,150.0,18,36.0
Xeon Gold 6240R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6240r,165.0,24,48.0
Xeon Gold 6240Y  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6240y,150.0,18,36.0
