normalized_name,name_wikichip,name_external,tdp (W)_wikichip,tdp (W)_external,TDP_differs,cores_wikichip,cores_external,Cores_differs
amd ryzen 9 5900hx,Ryzen 9 5900HX  - AMD,AMD Ryzen™ 9 5900HX,45.0,45.0,False,8,8,False
amd ryzen 9 5900x,Ryzen 9 5900X  - AMD,AMD Ryzen™ 9 5900X,105.0,105.0,False,12,12,False
amd ryzen 9 5950x,Ryzen 9 5950X  - AMD,AMD Ryzen™ 9 5950X,105.0,105.0,False,16,16,False
amd ryzen 9 5980hs,Ryzen 9 5980HS  - AMD,AMD Ryzen™ 9 5980HS,35.0,35.0,False,8,8,False
amd ryzen 9 5980hx,Ryzen 9 5980HX  - AMD,AMD Ryzen™ 9 5980HX,45.0,45.0,False,8,8,False
amd ryzen 9 7950x3d,Ryzen 9 7950X3D  - AMD,AMD Ryzen™ 9 7950X3D,120.0,120.0,False,16,16,False
amd ryzen 9 pro 3900,Ryzen 9 PRO 3900  - AMD,AMD Ryzen™ 9 PRO 3900,65.0,65.0,False,12,12,False
amd ryzen embedded v1500b,Ryzen Embedded V1500B  - AMD,AMD Ryzen™ Embedded V1500B,16.0,12.0,True,4,4,False
amd ryzen embedded v1780b,Ryzen Embedded V1780B  - AMD,AMD Ryzen™ Embedded V1780B,45.0,35.0,True,4,4,False
amd ryzen threadripper 1900x,Ryzen Threadripper 1900X  - AMD,AMD Ryzen™ Threadripper™ 1900X,180.0,180.0,False,8,8,False
amd ryzen threadripper 1920x,Ryzen Threadripper 1920X  - AMD,AMD Ryzen™ Threadripper™ 1920X,180.0,180.0,False,12,12,False
amd ryzen threadripper 1950x,Ryzen Threadripper 1950X  - AMD,AMD Ryzen™ Threadripper™ 1950X,180.0,180.0,False,16,16,False
amd ryzen threadripper 2920x,Ryzen Threadripper 2920X  - AMD,AMD Ryzen™ Threadripper™ 2920X,180.0,180.0,False,12,12,False
amd ryzen threadripper 2950x,Ryzen Threadripper 2950X  - AMD,AMD Ryzen™ Threadripper™ 2950X,180.0,180.0,False,16,16,False
amd ryzen threadripper 2970wx,Ryzen Threadripper 2970WX  - AMD,AMD Ryzen™ Threadripper™ 2970WX,250.0,250.0,False,24,24,False
amd ryzen threadripper 2990wx,Ryzen Threadripper 2990WX  - AMD,AMD Ryzen™ Threadripper™ 2990WX,250.0,250.0,False,32,32,False
amd ryzen threadripper 3960x,Ryzen Threadripper 3960X  - AMD,AMD Ryzen™ Threadripper™ 3960X,280.0,280.0,False,24,24,False
amd ryzen threadripper 3970x,Ryzen Threadripper 3970X  - AMD,AMD Ryzen™ Threadripper™ 3970X,280.0,280.0,False,32,32,False
amd ryzen threadripper 3990x,Ryzen Threadripper 3990X  - AMD,AMD Ryzen™ Threadripper™ 3990X,280.0,280.0,False,64,64,False
amd ryzen threadripper pro 3945wx,Ryzen Threadripper PRO 3945WX  - AMD,AMD Ryzen™ Threadripper™ PRO 3945WX,280.0,280.0,False,12,12,False
amd ryzen threadripper pro 3955wx,Ryzen Threadripper PRO 3955WX  - AMD,AMD Ryzen™ Threadripper™ PRO 3955WX,280.0,280.0,False,16,16,False
amd ryzen threadripper pro 3975wx,Ryzen Threadripper PRO 3975WX  - AMD,AMD Ryzen™ Threadripper™ PRO 3975WX,280.0,280.0,False,32,32,False
amd ryzen threadripper pro 3995wx,Ryzen Threadripper PRO 3995WX  - AMD,AMD Ryzen™ Threadripper™ PRO 3995WX,280.0,280.0,False,64,64,False
amd ryzen threadripper pro 5945wx,Ryzen Threadripper PRO 5945WX  - AMD,AMD Ryzen™ Threadripper™ PRO 5945WX,280.0,280.0,False,12,12,False
amd ryzen threadripper pro 5955wx,Ryzen Threadripper PRO 5955WX  - AMD,AMD Ryzen™ Threadripper™ PRO 5955WX,280.0,280.0,False,16,16,False
amd ryzen threadripper pro 5965wx,Ryzen Threadripper PRO 5965WX  - AMD,AMD Ryzen™ Threadripper™ PRO 5965WX,280.0,280.0,False,24,24,False
amd ryzen threadripper pro 5975wx,Ryzen Threadripper PRO 5975WX  - AMD,AMD Ryzen™ Threadripper™ PRO 5975WX,280.0,280.0,False,32,32,False
amd ryzen threadripper pro 5995wx,Ryzen Threadripper PRO 5995WX  - AMD,AMD Ryzen™ Threadripper™ PRO 5995WX,280.0,280.0,False,64,64,False
intel xeon bronze 3104,Xeon Bronze 3104  - Intel,Intel® Xeon® Bronze 3104 Processor,85.0,85.0,False,6,6,False
intel xeon bronze 3106,Xeon Bronze 3106  - Intel,Intel® Xeon® Bronze 3106 Processor,85.0,85.0,False,8,8,False
intel xeon bronze 3204,Xeon Bronze 3204  - Intel,Intel® Xeon® Bronze 3204 Processor,85.0,85.0,False,6,6,False
intel xeon d-1513n,Xeon D-1513N  - Intel,Intel® Xeon® Processor D-1513N,35.0,35.0,False,4,4,False
intel xeon d-1518,Xeon D-1518  - Intel,Intel® Xeon® Processor D-1518,35.0,35.0,False,4,4,False
intel xeon d-1520,Xeon D-1520  - Intel,Intel® Xeon® Processor D-1520,45.0,45.0,False,4,4,False
intel xeon d-1521,Xeon D-1521  - Intel,Intel® Xeon® Processor D-1521,45.0,45.0,False,4,4,False
intel xeon d-1523n,Xeon D-1523N  - Intel,Intel® Xeon® Processor D-1523N,45.0,45.0,False,4,4,False
intel xeon d-1527,Xeon D-1527  - Intel,Intel® Xeon® Processor D-1527,35.0,35.0,False,4,4,False
intel xeon d-1528,Xeon D-1528  - Intel,Intel® Xeon® Processor D-1528,35.0,35.0,False,6,6,False
intel xeon d-1529,Xeon D-1529  - Intel,Intel® Xeon® Processor D-1529,20.0,20.0,False,4,4,False
intel xeon d-1531,Xeon D-1531  - Intel,Intel® Xeon® Processor D-1531,45.0,45.0,False,6,6,False
intel xeon d-1533n,Xeon D-1533N  - Intel,Intel® Xeon® Processor D-1533N,45.0,45.0,False,6,6,False
intel xeon d-1537,Xeon D-1537  - Intel,Intel® Xeon® Processor D-1537,35.0,35.0,False,8,8,False
intel xeon d-1539,Xeon D-1539  - Intel,Intel® Xeon® Processor D-1539,35.0,35.0,False,8,8,False
intel xeon d-1540,Xeon D-1540  - Intel,Intel® Xeon® Processor D-1540,45.0,45.0,False,8,8,False
intel xeon d-1541,Xeon D-1541  - Intel,Intel® Xeon® Processor D-1541,45.0,45.0,False,8,8,False
intel xeon d-1543n,Xeon D-1543N  - Intel,Intel® Xeon® Processor D-1543N,45.0,45.0,False,8,8,False
intel xeon d-1548,Xeon D-1548  - Intel,Intel® Xeon® Processor D-1548,45.0,45.0,False,8,8,False
intel xeon d-1553n,Xeon D-1553N  - Intel,Intel® Xeon® Processor D-1553N,65.0,65.0,False,8,8,False
intel xeon d-1557,Xeon D-1557  - Intel,Intel® Xeon® Processor D-1557,45.0,45.0,False,12,12,False
intel xeon d-1559,Xeon D-1559  - Intel,Intel® Xeon® Processor D-1559,45.0,45.0,False,12,12,False
intel xeon d-1567,Xeon D-1567  - Intel,Intel® Xeon® Processor D-1567,65.0,65.0,False,12,12,False
intel xeon d-1571,Xeon D-1571  - Intel,Intel® Xeon® Processor D-1571,45.0,45.0,False,16,16,False
intel xeon d-1577,Xeon D-1577  - Intel,Intel® Xeon® Processor D-1577,45.0,45.0,False,16,16,False
intel xeon d-1602,Xeon D-1602  - Intel,Intel® Xeon® D-1602 Processor,27.0,27.0,False,2,2,False
intel xeon d-1622,Xeon D-1622  - Intel,Intel® Xeon® D-1622 Processor,40.0,40.0,False,4,4,False
intel xeon d-1623n,Xeon D-1623N  - Intel,Intel® Xeon® D-1623N Processor,35.0,35.0,False,4,4,False
intel xeon d-1627,Xeon D-1627  - Intel,Intel® Xeon® D-1627 Processor,45.0,45.0,False,4,4,False
intel xeon d-1633n,Xeon D-1633N  - Intel,Intel® Xeon® D-1633N Processor,45.0,45.0,False,6,6,False
intel xeon d-1637,Xeon D-1637  - Intel,Intel® Xeon® D-1637 Processor,55.0,55.0,False,6,6,False
intel xeon d-1649n,Xeon D-1649N  - Intel,Intel® Xeon® D-1649N Processor,45.0,45.0,False,8,8,False
intel xeon d-1653n,Xeon D-1653N  - Intel,Intel® Xeon® D-1653N Processor,65.0,65.0,False,8,8,False
intel xeon d-2123it,Xeon D-2123IT  - Intel,Intel® Xeon® D-2123IT Processor,60.0,60.0,False,4,4,False
intel xeon d-2141i,Xeon D-2141I  - Intel,Intel® Xeon® D-2141I Processor,65.0,65.0,False,8,8,False
intel xeon d-2142it,Xeon D-2142IT  - Intel,Intel® Xeon® D-2142IT Processor,65.0,65.0,False,8,8,False
intel xeon d-2143it,Xeon D-2143IT  - Intel,Intel® Xeon® D-2143IT Processor,65.0,65.0,False,8,8,False
intel xeon d-2145nt,Xeon D-2145NT  - Intel,Intel® Xeon® D-2145NT Processor,65.0,65.0,False,8,8,False
intel xeon d-2146nt,Xeon D-2146NT  - Intel,Intel® Xeon® D-2146NT Processor,80.0,80.0,False,8,8,False
intel xeon d-2161i,Xeon D-2161I  - Intel,Intel® Xeon® D-2161I Processor,90.0,90.0,False,12,12,False
intel xeon d-2163it,Xeon D-2163IT  - Intel,Intel® Xeon® D-2163IT Processor,75.0,75.0,False,12,12,False
intel xeon d-2166nt,Xeon D-2166NT  - Intel,Intel® Xeon® D-2166NT Processor,85.0,85.0,False,12,12,False
intel xeon d-2173it,Xeon D-2173IT  - Intel,Intel® Xeon® D-2173IT Processor,70.0,70.0,False,14,14,False
intel xeon d-2177nt,Xeon D-2177NT  - Intel,Intel® Xeon® D-2177NT Processor,105.0,105.0,False,14,14,False
intel xeon d-2183it,Xeon D-2183IT  - Intel,Intel® Xeon® D-2183IT Processor,100.0,100.0,False,16,16,False
intel xeon d-2187nt,Xeon D-2187NT  - Intel,Intel® Xeon® D-2187NT Processor,110.0,110.0,False,16,16,False
intel xeon e-2124,Xeon E-2124  - Intel,Intel® Xeon® E-2124 Processor,71.0,71.0,False,4,4,False
intel xeon e-2124g,Xeon E-2124G  - Intel,Intel® Xeon® E-2124G Processor,71.0,71.0,False,4,4,False
intel xeon e-2126g,Xeon E-2126G  - Intel,Intel® Xeon® E-2126G Processor,80.0,80.0,False,6,6,False
intel xeon e-2134,Xeon E-2134  - Intel,Intel® Xeon® E-2134 Processor,71.0,71.0,False,4,4,False
intel xeon e-2136,Xeon E-2136  - Intel,Intel® Xeon® E-2136 Processor,80.0,80.0,False,6,6,False
intel xeon e-2144g,Xeon E-2144G  - Intel,Intel® Xeon® E-2144G Processor,71.0,71.0,False,4,4,False
intel xeon e-2146g,Xeon E-2146G  - Intel,Intel® Xeon® E-2146G Processor,80.0,80.0,False,6,6,False
intel xeon e-2174g,Xeon E-2174G  - Intel,Intel® Xeon® E-2174G Processor,71.0,71.0,False,4,4,False
intel xeon e-2176g,Xeon E-2176G  - Intel,Intel® Xeon® E-2176G Processor,80.0,80.0,False,6,6,False
intel xeon e-2176m,Xeon E-2176M  - Intel,Intel® Xeon® E-2176M Processor,45.0,45.0,False,6,6,False
intel xeon e-2186g,Xeon E-2186G  - Intel,Intel® Xeon® E-2186G Processor,95.0,95.0,False,6,6,False
intel xeon e-2186m,Xeon E-2186M  - Intel,Intel® Xeon® E-2186M Processor,45.0,45.0,False,6,6,False
intel xeon e-2224,Xeon E-2224  - Intel,Intel® Xeon® E-2224 Processor,71.0,71.0,False,4,4,False
intel xeon e-2224g,Xeon E-2224G  - Intel,Intel® Xeon® E-2224G Processor,71.0,71.0,False,4,4,False
intel xeon e-2226g,Xeon E-2226G  - Intel,Intel® Xeon® E-2226G Processor,80.0,80.0,False,6,6,False
intel xeon e-2234,Xeon E-2234  - Intel,Intel® Xeon® E-2234 Processor,71.0,71.0,False,4,4,False
intel xeon e-2236,Xeon E-2236  - Intel,Intel® Xeon® E-2236 Processor,80.0,80.0,False,6,6,False
intel xeon e-2244g,Xeon E-2244G  - Intel,Intel® Xeon® E-2244G Processor,71.0,71.0,False,4,4,False
intel xeon e-2246g,Xeon E-2246G  - Intel,Intel® Xeon® E-2246G Processor,80.0,80.0,False,6,6,False
intel xeon e-2274g,Xeon E-2274G  - Intel,Intel® Xeon® E-2274G Processor,83.0,83.0,False,4,4,False
intel xeon e-2276g,Xeon E-2276G  - Intel,Intel® Xeon® E-2276G Processor,80.0,80.0,False,6,6,False
intel xeon e-2276m,Xeon E-2276M  - Intel,Intel® Xeon® E-2276M Processor,45.0,45.0,False,6,6,False
intel xeon e-2278g,Xeon E-2278G  - Intel,Intel® Xeon® E-2278G Processor,80.0,80.0,False,8,8,False
intel xeon e-2286g,Xeon E-2286G  - Intel,Intel® Xeon® E-2286G Processor,95.0,95.0,False,6,6,False
intel xeon e-2286m,Xeon E-2286M  - Intel,Intel® Xeon® E-2286M Processor,45.0,45.0,False,8,8,False
intel xeon e-2288g,Xeon E-2288G  - Intel,Intel® Xeon® E-2288G Processor,95.0,95.0,False,8,8,False
intel xeon e3-1220 v5,Xeon E3-1220 v5  - Intel,Intel® Xeon® Processor E3-1220 v5,80.0,80.0,False,4,4,False
intel xeon e3-1220 v6,Xeon E3-1220 v6  - Intel,Intel® Xeon® Processor E3-1220 v6,72.0,72.0,False,4,4,False
intel xeon e3-1225 v5,Xeon E3-1225 v5  - Intel,Intel® Xeon® Processor E3-1225 v5,80.0,80.0,False,4,4,False
intel xeon e3-1225 v6,Xeon E3-1225 v6  - Intel,Intel® Xeon® Processor E3-1225 v6,73.0,73.0,False,4,4,False
intel xeon e3-1230 v5,Xeon E3-1230 v5  - Intel,Intel® Xeon® Processor E3-1230 v5,80.0,80.0,False,4,4,False
intel xeon e3-1230 v6,Xeon E3-1230 v6  - Intel,Intel® Xeon® Processor E3-1230 v6,72.0,72.0,False,4,4,False
intel xeon e3-1235l v5,Xeon E3-1235L v5  - Intel,Intel® Xeon® Processor E3-1235L v5,25.0,25.0,False,4,4,False
intel xeon e3-1240 v5,Xeon E3-1240 v5  - Intel,Intel® Xeon® Processor E3-1240 v5,80.0,80.0,False,4,4,False
intel xeon e3-1240 v6,Xeon E3-1240 v6  - Intel,Intel® Xeon® Processor E3-1240 v6,72.0,72.0,False,4,4,False
intel xeon e3-1240l v5,Xeon E3-1240L v5  - Intel,Intel® Xeon® Processor E3-1240L v5,25.0,25.0,False,4,4,False
intel xeon e3-1245 v5,Xeon E3-1245 v5  - Intel,Intel® Xeon® Processor E3-1245 v5,80.0,80.0,False,4,4,False
intel xeon e3-1245 v6,Xeon E3-1245 v6  - Intel,Intel® Xeon® Processor E3-1245 v6,73.0,73.0,False,4,4,False
intel xeon e3-1260l v5,Xeon E3-1260L v5  - Intel,Intel® Xeon® Processor E3-1260L v5,45.0,45.0,False,4,4,False
intel xeon e3-1268l v5,Xeon E3-1268L v5  - Intel,Intel® Xeon® Processor E3-1268L v5,35.0,35.0,False,4,4,False
intel xeon e3-1270 v5,Xeon E3-1270 v5  - Intel,Intel® Xeon® Processor E3-1270 v5,80.0,80.0,False,4,4,False
intel xeon e3-1270 v6,Xeon E3-1270 v6  - Intel,Intel® Xeon® Processor E3-1270 v6,72.0,72.0,False,4,4,False
intel xeon e3-1275 v5,Xeon E3-1275 v5  - Intel,Intel® Xeon® Processor E3-1275 v5,80.0,80.0,False,4,4,False
intel xeon e3-1275 v6,Xeon E3-1275 v6  - Intel,Intel® Xeon® Processor E3-1275 v6,73.0,73.0,False,4,4,False
intel xeon e3-1280 v5,Xeon E3-1280 v5  - Intel,Intel® Xeon® Processor E3-1280 v5,80.0,80.0,False,4,4,False
intel xeon e3-1280 v6,Xeon E3-1280 v6  - Intel,Intel® Xeon® Processor E3-1280 v6,72.0,72.0,False,4,4,False
intel xeon e3-1285 v6,Xeon E3-1285 v6  - Intel,Intel® Xeon® Processor E3-1285 v6,79.0,79.0,False,4,4,False
intel xeon e3-1501l v6,Xeon E3-1501L v6  - Intel,Intel® Xeon® Processor E3-1501L v6,25.0,25.0,False,4,4,False
intel xeon e3-1501m v6,Xeon E3-1501M v6  - Intel,Intel® Xeon® Processor E3-1501M v6,45.0,45.0,False,4,4,False
intel xeon e3-1505l v5,Xeon E3-1505L v5  - Intel,Intel® Xeon® Processor E3-1505L v5,25.0,25.0,False,4,4,False
intel xeon e3-1505l v6,Xeon E3-1505L v6  - Intel,Intel® Xeon® Processor E3-1505L v6,25.0,25.0,False,4,4,False
intel xeon e3-1505m v5,Xeon E3-1505M v5  - Intel,Intel® Xeon® Processor E3-1505M v5,45.0,45.0,False,4,4,False
intel xeon e3-1505m v6,Xeon E3-1505M v6  - Intel,Intel® Xeon® Processor E3-1505M v6,45.0,45.0,False,4,4,False
intel xeon e3-1515m v5,Xeon E3-1515M v5  - Intel,Intel® Xeon® Processor E3-1515M v5,45.0,45.0,False,4,4,False
intel xeon e3-1535m v5,Xeon E3-1535M V5  - Intel,Intel® Xeon® Processor E3-1535M v5,45.0,45.0,False,4,4,False
intel xeon e3-1535m v6,Xeon E3-1535M v6  - Intel,Intel® Xeon® Processor E3-1535M v6,45.0,45.0,False,4,4,False
intel xeon e3-1545m v5,Xeon E3-1545M v5  - Intel,Intel® Xeon® Processor E3-1545M v5,45.0,45.0,False,4,4,False
intel xeon e3-1558l v5,Xeon E3-1558L v5  - Intel,Intel® Xeon® Processor E3-1558L v5,45.0,45.0,False,4,4,False
intel xeon e3-1565l v5,Xeon E3-1565L v5  - Intel,Intel® Xeon® Processor E3-1565L v5,35.0,35.0,False,4,4,False
intel xeon e3-1575m v5,Xeon E3-1575M v5  - Intel,Intel® Xeon® Processor E3-1575M v5,45.0,45.0,False,4,4,False
intel xeon e3-1578l v5,Xeon E3-1578L v5  - Intel,Intel® Xeon® Processor E3-1578L v5,45.0,45.0,False,4,4,False
intel xeon e3-1585 v5,Xeon E3-1585 v5  - Intel,Intel® Xeon® Processor E3-1585 v5,65.0,65.0,False,4,4,False
intel xeon e3-1585l v5,Xeon E3-1585L v5  - Intel,Intel® Xeon® Processor E3-1585L v5,45.0,45.0,False,4,4,False
intel xeon e5-1620 v4,Xeon E5-1620 v4  - Intel,Intel® Xeon® Processor E5-1620 v4,140.0,140.0,False,4,4,False
intel xeon e5-1630 v4,Xeon E5-1630 v4  - Intel,Intel® Xeon® Processor E5-1630 v4,140.0,140.0,False,4,4,False
intel xeon e5-1650 v4,Xeon E5-1650 v4  - Intel,Intel® Xeon® Processor E5-1650 v4,140.0,140.0,False,6,6,False
intel xeon e5-1660 v4,Xeon E5-1660 v4  - Intel,Intel® Xeon® Processor E5-1660 v4,140.0,140.0,False,8,8,False
intel xeon e5-1680 v4,Xeon E5-1680 v4  - Intel,Intel® Xeon® Processor E5-1680 v4,140.0,140.0,False,8,8,False
intel xeon e5-2603 v4,Xeon E5-2603 v4  - Intel,Intel® Xeon® Processor E5-2603 v4,85.0,85.0,False,6,6,False
intel xeon e5-2608l v4,Xeon E5-2608L v4  - Intel,Intel® Xeon® Processor E5-2608L v4,50.0,50.0,False,8,8,False
intel xeon e5-2609 v4,Xeon E5-2609 v4  - Intel,Intel® Xeon® Processor E5-2609 v4,85.0,85.0,False,8,8,False
intel xeon e5-2618l v4,Xeon E5-2618L v4  - Intel,Intel® Xeon® Processor E5-2618L v4,75.0,75.0,False,10,10,False
intel xeon e5-2620 v4,Xeon E5-2620 v4  - Intel,Intel® Xeon® Processor E5-2620 v4,85.0,85.0,False,8,8,False
intel xeon e5-2623 v4,Xeon E5-2623 v4  - Intel,Intel® Xeon® Processor E5-2623 v4,85.0,85.0,False,4,4,False
intel xeon e5-2628l v4,Xeon E5-2628L v4  - Intel,Intel® Xeon® Processor E5-2628L v4,75.0,75.0,False,12,12,False
intel xeon e5-2630 v4,Xeon E5-2630 v4  - Intel,Intel® Xeon® Processor E5-2630 v4,85.0,85.0,False,10,10,False
intel xeon e5-2630l v4,Xeon E5-2630L v4  - Intel,Intel® Xeon® Processor E5-2630L v4,55.0,55.0,False,10,10,False
intel xeon e5-2637 v4,Xeon E5-2637 v4  - Intel,Intel® Xeon® Processor E5-2637 v4,135.0,135.0,False,4,4,False
intel xeon e5-2640 v4,Xeon E5-2640 v4  - Intel,Intel® Xeon® Processor E5-2640 v4,90.0,90.0,False,10,10,False
intel xeon e5-2643 v4,Xeon E5-2643 v4  - Intel,Intel® Xeon® Processor E5-2643 v4,135.0,135.0,False,6,6,False
intel xeon e5-2648l v4,Xeon E5-2648L v4  - Intel,Intel® Xeon® Processor E5-2648L v4,75.0,75.0,False,14,14,False
intel xeon e5-2650 v4,Xeon E5-2650 v4  - Intel,Intel® Xeon® Processor E5-2650 v4,105.0,105.0,False,12,12,False
intel xeon e5-2650l v4,Xeon E5-2650L v4  - Intel,Intel® Xeon® Processor E5-2650L v4,65.0,65.0,False,14,14,False
intel xeon e5-2658 v4,Xeon E5-2658 v4  - Intel,Intel® Xeon® Processor E5-2658 v4,105.0,105.0,False,14,14,False
intel xeon e5-2660 v4,Xeon E5-2660 v4  - Intel,Intel® Xeon® Processor E5-2660 v4,105.0,105.0,False,14,14,False
intel xeon e5-2667 v4,Xeon E5-2667 v4  - Intel,Intel® Xeon® Processor E5-2667 v4,135.0,135.0,False,8,8,False
intel xeon e5-2670 v3,Xeon E5-2670 v3  - Intel,Intel® Xeon® Processor E5-2670 v3,120.0,120.0,False,12,12,False
intel xeon e5-2680 v4,Xeon E5-2680 v4  - Intel,Intel® Xeon® Processor E5-2680 v4,120.0,120.0,False,14,14,False
intel xeon e5-2683 v4,Xeon E5-2683 v4  - Intel,Intel® Xeon® Processor E5-2683 v4,120.0,120.0,False,16,16,False
intel xeon e5-2687w v4,Xeon E5-2687W v4  - Intel,Intel® Xeon® Processor E5-2687W v4,160.0,160.0,False,12,12,False
intel xeon e5-2690 v4,Xeon E5-2690 v4  - Intel,Intel® Xeon® Processor E5-2690 v4,135.0,135.0,False,14,14,False
intel xeon e5-2695 v4,Xeon E5-2695 v4  - Intel,Intel® Xeon® Processor E5-2695 v4,120.0,120.0,False,18,18,False
intel xeon e5-2697 v4,Xeon E5-2697 v4  - Intel,Intel® Xeon® Processor E5-2697 v4,145.0,145.0,False,18,18,False
intel xeon e5-2697a v4,Xeon E5-2697A v4  - Intel,Intel® Xeon® Processor E5-2697A v4,145.0,145.0,False,16,16,False
intel xeon e5-2698 v4,Xeon E5-2698 v4  - Intel,Intel® Xeon® Processor E5-2698 v4,135.0,135.0,False,20,20,False
intel xeon e5-2699 v4,Xeon E5-2699 v4  - Intel,Intel® Xeon® Processor E5-2699 v4,145.0,145.0,False,22,22,False
intel xeon e5-2699a v4,Xeon E5-2699A v4  - Intel,Intel® Xeon® Processor E5-2699A v4,145.0,145.0,False,22,22,False
intel xeon e5-2699r v4,Xeon E5-2699R v4  - Intel,Intel® Xeon® Processor E5-2699R v4,145.0,145.0,False,22,22,False
intel xeon e5-4610 v4,Xeon E5-4610 v4  - Intel,Intel® Xeon® Processor E5-4610 v4,105.0,105.0,False,10,10,False
intel xeon e5-4620 v4,Xeon E5-4620 v4  - Intel,Intel® Xeon® Processor E5-4620 v4,105.0,105.0,False,10,10,False
intel xeon e5-4627 v4,Xeon E5-4627 v4  - Intel,Intel® Xeon® Processor E5-4627 v4,135.0,135.0,False,10,10,False
intel xeon e5-4628l v4,Xeon E5-4628L v4  - Intel,Intel® Xeon® Processor E5-4628L v4,75.0,75.0,False,14,14,False
intel xeon e5-4640 v4,Xeon E5-4640 v4  - Intel,Intel® Xeon® Processor E5-4640 v4,105.0,105.0,False,12,12,False
intel xeon e5-4650 v4,Xeon E5-4650 v4  - Intel,Intel® Xeon® Processor E5-4650 v4,105.0,105.0,False,14,14,False
intel xeon e5-4655 v4,Xeon E5-4655 v4  - Intel,Intel® Xeon® Processor E5-4655 v4,135.0,135.0,False,8,8,False
intel xeon e5-4660 v4,Xeon E5-4660 v4  - Intel,Intel® Xeon® Processor E5-4660 v4,120.0,120.0,False,16,16,False
intel xeon e5-4667 v4,Xeon E5-4667 v4  - Intel,Intel® Xeon® Processor E5-4667 v4,135.0,135.0,False,18,18,False
intel xeon e5-4669 v4,Xeon E5-4669 v4  - Intel,Intel® Xeon® Processor E5-4669 v4,135.0,135.0,False,22,22,False
intel xeon e7-2803,Xeon E7-2803  - Intel,Intel® Xeon® Processor E7-2803,105.0,105.0,False,6,6,False
intel xeon e7-2820,Xeon E7-2820  - Intel,Intel® Xeon® Processor E7-2820,105.0,105.0,False,8,8,False
intel xeon e7-2830,Xeon E7-2830  - Intel,Intel® Xeon® Processor E7-2830,105.0,105.0,False,8,8,False
intel xeon e7-2850,Xeon E7-2850  - Intel,Intel® Xeon® Processor E7-2850,130.0,130.0,False,10,10,False
intel xeon e7-2860,Xeon E7-2860  - Intel,Intel® Xeon® Processor E7-2860,130.0,130.0,False,10,10,False
intel xeon e7-2870,Xeon E7-2870  - Intel,Intel® Xeon® Processor E7-2870,130.0,130.0,False,10,10,False
intel xeon e7-4807,Xeon E7-4807  - Intel,Intel® Xeon® Processor E7-4807,95.0,95.0,False,6,6,False
intel xeon e7-4820,Xeon E7-4820  - Intel,Intel® Xeon® Processor E7-4820,105.0,105.0,False,8,8,False
intel xeon e7-4830,Xeon E7-4830  - Intel,Intel® Xeon® Processor E7-4830,105.0,105.0,False,8,8,False
intel xeon e7-4850,Xeon E7-4850  - Intel,Intel® Xeon® Processor E7-4850,130.0,130.0,False,10,10,False
intel xeon e7-4860,Xeon E7-4860  - Intel,Intel® Xeon® Processor E7-4860,130.0,130.0,False,10,10,False
intel xeon e7-4870,Xeon E7-4870  - Intel,Intel® Xeon® Processor E7-4870,130.0,130.0,False,10,10,False
intel xeon e7-8830,Xeon E7-8830  - Intel,Intel® Xeon® Processor E7-8830,105.0,105.0,False,8,8,False
intel xeon e7-8837,Xeon E7-8837  - Intel,Intel® Xeon® Processor E7-8837,130.0,130.0,False,8,8,False
intel xeon e7-8850,Xeon E7-8850  - Intel,Intel® Xeon® Processor E7-8850,130.0,130.0,False,10,10,False
intel xeon e7-8860,Xeon E7-8860  - Intel,Intel® Xeon® Processor E7-8860,130.0,130.0,False,10,10,False
intel xeon e7-8867l,Xeon E7-8867L  - Intel,Intel® Xeon® Processor E7-8867L,105.0,105.0,False,10,10,False
intel xeon e7-8870,Xeon E7-8870  - Intel,Intel® Xeon® Processor E7-8870,130.0,130.0,False,10,10,False
intel xeon e7-8890 v4,Xeon E7-8890 v4  - Intel,Intel® Xeon® Processor E7-8890 v4,165.0,165.0,False,24,24,False
intel xeon e7-8894 v4,Xeon E7-8894 v4  - Intel,Intel® Xeon® Processor E7-8894 v4,165.0,165.0,False,24,24,False
intel xeon gold 5115,Xeon Gold 5115  - Intel,Intel® Xeon® Gold 5115 Processor,85.0,85.0,False,10,10,False
intel xeon gold 5118,Xeon Gold 5118  - Intel,Intel® Xeon® Gold 5118 Processor,105.0,105.0,False,12,12,False
intel xeon gold 5119t,Xeon Gold 5119T  - Intel,Intel® Xeon® Gold 5119T Processor,85.0,85.0,False,14,14,False
intel xeon gold 5120,Xeon Gold 5120  - Intel,Intel® Xeon® Gold 5120 Processor,105.0,105.0,False,14,14,False
intel xeon gold 6126,Xeon Gold 6126  - Intel,Intel® Xeon® Gold 6126 Processor,125.0,125.0,False,12,12,False
intel xeon gold 5120t,Xeon Gold 5120T  - Intel,Intel® Xeon® Gold 5120T Processor,105.0,105.0,False,14,14,False
intel xeon gold 5122,Xeon Gold 5122  - Intel,Intel® Xeon® Gold 5122 Processor,105.0,105.0,False,4,4,False
intel xeon gold 5215,Xeon Gold 5215  - Intel,Intel® Xeon® Gold 5215 Processor,85.0,85.0,False,10,10,False
intel xeon gold 5215l,Xeon Gold 5215L  - Intel,Intel® Xeon® Gold 5215L Processor,85.0,85.0,False,10,10,False
intel xeon gold 5217,Xeon Gold 5217  - Intel,Intel® Xeon® Gold 5217 Processor,115.0,115.0,False,8,8,False
